"date" "mrh"
"1982-1" 12.9042119979858
"1982-2" 11.0076465606689
"1982-3" 12.1105690002441
"1982-4" 11.7381315231323
"1982-5" 12.1540994644165
"1982-6" 11.785572052002
"1982-7" 12.204252243042
"1982-8" 12.2275590896606
"1982-9" 11.8570861816406
"1982-10" 12.2764883041382
"1982-11" 11.9029035568237
"1982-12" 11.9378137588501
"1983-1" 13.2834587097168
"1983-2" 11.3895969390869
"1983-3" 12.5230827331543
"1983-4" 12.1188249588013
"1983-5" 12.5284423828125
"1983-6" 12.1298351287842
"1983-7" 12.541522026062
"1983-8" 12.5465812683105
"1983-9" 12.1487941741943
"1983-10" 12.560754776001
"1983-11" 12.161768913269
"1983-12" 12.2237377166748
"1984-1" 13.2008247375488
"1984-2" 11.2774648666382
"1984-3" 12.3453531265259
"1984-4" 11.8941564559937
"1984-5" 12.2429723739624
"1984-6" 11.8031816482544
"1984-7" 12.153058052063
"1984-8" 12.1081295013428
"1984-9" 11.6774883270264
"1984-10" 12.0263290405273
"1984-11" 11.5998058319092
"1984-12" 11.6314001083374
"1985-1" 11.4205350875854
"1985-2" 9.81708908081055
"1985-3" 10.7954092025757
"1985-4" 10.4427833557129
"1985-5" 10.7907590866089
"1985-6" 10.4426822662354
"1985-7" 10.7923212051392
"1985-8" 10.7920551300049
"1985-9" 10.4454116821289
"1985-10" 10.7950582504272
"1985-11" 10.4479322433472
"1985-12" 10.5040416717529
"1986-1" 10.5835275650024
"1986-2" 9.24267673492432
"1986-3" 10.2141618728638
"1986-4" 9.91411972045898
"1986-5" 10.2775735855103
"1986-6" 9.97729015350342
"1986-7" 10.3424787521362
"1986-8" 10.3728942871094
"1986-9" 10.0684041976929
"1986-10" 10.4343538284302
"1986-11" 10.1261568069458
"1986-12" 10.242751121521
"1987-1" 10.3705568313599
"1987-2" 9.02727508544922
"1987-3" 9.99219799041748
"1987-4" 9.71876335144043
"1987-5" 10.0954666137695
"1987-6" 9.81973552703857
"1987-7" 10.1986980438232
"1987-8" 10.2477350234985
"1987-9" 9.96483039855957
"1987-10" 10.3450231552124
"1987-11" 10.0564393997192
"1987-12" 10.1649398803711
"1988-1" 11.2343349456787
"1988-2" 9.65301990509033
"1988-3" 10.6418609619141
"1988-4" 10.3247900009155
"1988-5" 10.7001848220825
"1988-6" 10.3846616744995
"1988-7" 10.7623500823975
"1988-8" 10.791540145874
"1988-9" 10.4725761413574
"1988-10" 10.8510274887085
"1988-11" 10.5284471511841
"1988-12" 10.5888328552246
"1989-1" 10.9695272445679
"1989-2" 9.65848350524902
"1989-3" 10.6913156509399
"1989-4" 10.3819179534912
"1989-5" 10.7664356231689
"1989-6" 10.4555597305298
"1989-7" 10.8418865203857
"1989-8" 10.8772993087769
"1989-9" 10.5613584518433
"1989-10" 10.9486131668091
"1989-11" 10.6284122467041
"1989-12" 10.805793762207
"1990-1" 11.3098602294922
"1990-2" 9.77902793884277
"1990-3" 10.806661605835
"1990-4" 10.5019626617432
"1990-5" 10.9007158279419
"1990-6" 10.5951995849609
"1990-7" 10.9963264465332
"1990-8" 11.0415506362915
"1990-9" 10.7296857833862
"1990-10" 11.1320066452026
"1990-11" 10.8148288726807
"1990-12" 10.9057855606079
"1991-1" 12.2549533843994
"1991-2" 10.5059127807617
"1991-3" 11.5599746704102
"1991-4" 11.1974115371704
"1991-5" 11.5868062973022
"1991-6" 11.2285499572754
"1991-7" 11.6199131011963
"1991-8" 11.6347179412842
"1991-9" 11.2752656936646
"1991-10" 11.6670866012573
"1991-11" 11.3054676055908
"1991-12" 11.3595361709595
"1992-1" 11.4616003036499
"1992-2" 9.945068359375
"1992-3" 10.9746055603027
"1992-4" 10.6462879180908
"1992-5" 11.0312776565552
"1992-6" 10.7040185928345
"1992-7" 11.0911092758179
"1992-8" 11.1190252304077
"1992-9" 10.7883701324463
"1992-10" 11.1762180328369
"1992-11" 10.8420610427856
"1992-12" 10.9490509033203
"1993-1" 11.3783617019653
"1993-2" 10.0032339096069
"1993-3" 11.0688772201538
"1993-4" 10.747974395752
"1993-5" 11.1456098556519
"1993-6" 10.8233842849731
"1993-7" 11.222954750061
"1993-8" 11.2592191696167
"1993-9" 10.931884765625
"1993-10" 11.3324308395386
"1993-11" 11.0007104873657
"1993-12" 11.1784219741821
"1994-1" 11.4125080108643
"1994-2" 10.0289478302002
"1994-3" 11.1037483215332
"1994-4" 10.7920532226562
"1994-5" 11.2018423080444
"1994-6" 10.8881702423096
"1994-7" 11.3000202178955
"1994-8" 11.346209526062
"1994-9" 11.025411605835
"1994-10" 11.438497543335
"1994-11" 11.1122465133667
"1994-12" 11.291971206665
"1995-1" 11.6776809692383
"1995-2" 10.1617727279663
"1995-3" 11.244668006897
"1995-4" 10.9319438934326
"1995-5" 11.3509559631348
"1995-6" 11.0365362167358
"1995-7" 11.4580478668213
"1995-8" 11.5088033676147
"1995-9" 11.1871194839478
"1995-10" 11.6099939346313
"1995-11" 11.2823848724365
"1995-12" 11.4074354171753
"1996-1" 11.8448123931885
"1996-2" 10.2278480529785
"1996-3" 11.3042411804199
"1996-4" 10.9859790802002
"1996-5" 11.3997888565063
"1996-6" 11.0770845413208
"1996-7" 11.4917135238647
"1996-8" 11.5344314575195
"1996-9" 11.2043218612671
"1996-10" 11.6201066970825
"1996-11" 11.2849216461182
