"date" "mfirec"
"1982-1" 53.0339965820312
"1982-2" 8.08509635925293
"1982-3" 0.706851303577423
"1982-4" 0
"1982-5" 0.174831122159958
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0388911217451096
"1982-12" 29.6884651184082
"1983-1" 54.4619026184082
"1983-2" 8.57489585876465
"1983-3" 0.733319699764252
"1983-4" 0
"1983-5" 0.165801227092743
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.043658085167408
"1983-12" 29.384651184082
"1984-1" 53.9945335388184
"1984-2" 8.42612743377686
"1984-3" 0.711668074131012
"1984-4" 0
"1984-5" 0.156785428524017
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0385537669062614
"1984-12" 25.7230567932129
"1985-1" 44.4166412353516
"1985-2" 6.4967999458313
"1985-3" 0.542355537414551
"1985-4" 0
"1985-5" 0.14054100215435
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0259188935160637
"1985-12" 22.4000015258789
"1986-1" 31.7280559539795
"1986-2" 4.86287021636963
"1986-3" 0.417457669973373
"1986-4" 0
"1986-5" 0.105590388178825
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0256274212151766
"1986-12" 20.6230182647705
"1987-1" 34.1112518310547
"1987-2" 5.06872463226318
"1987-3" 0.434364140033722
"1987-4" 0
"1987-5" 0.118384271860123
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0243455935269594
"1987-12" 21.2675342559814
"1988-1" 57.5104446411133
"1988-2" 8.40329647064209
"1988-3" 0.729304432868958
"1988-4" 0
"1988-5" 0.180055156350136
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0324377901852131
"1988-12" 28.0548267364502
"1989-1" 27.5475654602051
"1989-2" 4.53999280929565
"1989-3" 0.390816509723663
"1989-4" 0
"1989-5" 0.109913937747478
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0309725608676672
"1989-12" 18.6874523162842
"1990-1" 66.9458465576172
"1990-2" 9.76603317260742
"1990-3" 0.820350825786591
"1990-4" 0
"1990-5" 0.182166144251823
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.0375216640532017
"1990-12" 32.1453514099121
"1991-1" 60.0851554870605
"1991-2" 9.12975597381592
"1991-3" 0.790219604969025
"1991-4" 0
"1991-5" 0.155515730381012
"1991-6" 0
"1991-7" 0
"1991-8" 0
"1991-9" 0
"1991-10" 0
"1991-11" 0.0401042252779007
"1991-12" 30.776782989502
"1992-1" 58.9145050048828
"1992-2" 9.07462215423584
"1992-3" 0.792298793792725
"1992-4" 0
"1992-5" 0.188680738210678
"1992-6" 0
"1992-7" 0
"1992-8" 0
"1992-9" 0
"1992-10" 0
"1992-11" 0.0407990366220474
"1992-12" 30.2797298431396
"1993-1" 33.2452583312988
"1993-2" 5.4332447052002
"1993-3" 0.463568478822708
"1993-4" 0
"1993-5" 0.128545299172401
"1993-6" 0
"1993-7" 0
"1993-8" 0
"1993-9" 0
"1993-10" 0
"1993-11" 0.0357093885540962
"1993-12" 20.8786773681641
"1994-1" 31.268648147583
"1994-2" 5.11893701553345
"1994-3" 0.439086973667145
"1994-4" 0
"1994-5" 0.0984187573194504
"1994-6" 0
"1994-7" 0
"1994-8" 0
"1994-9" 0
"1994-10" 0
"1994-11" 0.0351928882300854
"1994-12" 20.5690612792969
"1995-1" 41.106086730957
"1995-2" 6.22582817077637
"1995-3" 0.556240737438202
"1995-4" 0
"1995-5" 0.141076073050499
"1995-6" 0
"1995-7" 0
"1995-8" 0
"1995-9" 0
"1995-10" 0
"1995-11" 0.0332281850278378
"1995-12" 25.4291610717773
"1996-1" 41.4268074035645
"1996-2" 5.8106050491333
"1996-3" 0.0698515772819519
"1996-4" 0
"1996-5" 0
"1996-6" 0
"1996-7" 0
"1996-8" 0
"1996-9" 0
"1996-10" 0
"1996-11" 0.0312379971146584
"1996-12" 11.7062740325928
"1997-1" 69.4072189331055
"1997-2" 11.0128154754639
"1997-3" 0.105495482683182
"1997-4" 0
"1997-5" 0
"1997-6" 0
"1997-7" 0
"1997-8" 0
"1997-9" 0
"1997-10" 0
"1997-11" 0.03985396027565
"1997-12" 25.9922046661377
"1998-1" 58.7156982421875
"1998-2" 12.3629417419434
"1998-3" 0.117190323770046
"1998-4" 0
"1998-5" 0
"1998-6" 0
"1998-7" 0
"1998-8" 0
"1998-9" 0
"1998-10" 0
"1998-11" 0.041021928191185
"1998-12" 39.2269706726074
"1999-1" 49.0769805908203
"1999-2" 9.52298736572266
"1999-3" 3.76361799240112
"1999-4" 0
"1999-5" 2.64961266517639
"1999-6" 0
"1999-7" 0
"1999-8" 0
"1999-9" 0
"1999-10" 0
"1999-11" 0.0397030599415302
"1999-12" 32.6953048706055
"2000-1" 45.3083572387695
"2000-2" 8.44275569915771
"2000-3" 5.21656227111816
"2000-4" 0
"2000-5" 0
"2000-6" 0
"2000-7" 0
"2000-8" 0
"2000-9" 0
"2000-10" 0
"2000-11" 0
"2000-12" 17.2708187103271
"2001-1" 32.3558959960938
"2001-2" 5.76968097686768
"2001-3" 0
"2001-4" 0
"2001-5" 0
"2001-6" 0
"2001-7" 0
"2001-8" 0
"2001-9" 0
"2001-10" 0
"2001-11" 0.0832866281270981
"2001-12" 25.3775424957275
"2002-1" 36.3968276977539
"2002-2" 1.60437309741974
"2002-3" 0.592176198959351
"2002-4" 0.0964150801301003
"2002-5" 0
"2002-6" 0
"2002-7" 0
"2002-8" 0
"2002-9" 0
"2002-10" 0
"2002-11" 0
"2002-12" 0.741935670375824
"2003-1" 41.1233177185059
"2003-2" 20.0962085723877
"2003-3" 0
"2003-4" 0
"2003-5" 0
"2003-6" 0
"2003-7" 0
"2003-8" 0
"2003-9" 0
"2003-10" 0
"2003-11" 0
"2003-12" 1.60875427722931
"2004-1" 43.5103492736816
"2004-2" 11.0391864776611
"2004-3" 0
"2004-4" 0
"2004-5" 0
"2004-6" 0
"2004-7" 0
"2004-8" 0
"2004-9" 0
"2004-10" 0
"2004-11" 0.157380819320679
"2004-12" 9.26506996154785
"2005-1" 57.1361999511719
"2005-2" 3.62713932991028
"2005-3" 0
"2005-4" 0
"2005-5" 0
"2005-6" 0
"2005-7" 0
"2005-8" 0
"2005-9" 0
"2005-10" 0
"2005-11" 0.0283671543002129
"2005-12" 10.8259840011597
"2006-1" 58.6527290344238
"2006-2" 2.26761054992676
"2006-3" 0
"2006-4" 0
"2006-5" 0
"2006-6" 0
"2006-7" 0
"2006-8" 0
"2006-9" 0
"2006-10" 0
"2006-11" 0
"2006-12" 30.8712253570557
"2007-1" 46.7144012451172
"2007-2" 10.6672639846802
"2007-3" 0
"2007-4" 0
"2007-5" 0
"2007-6" 0
"2007-7" 0
"2007-8" 0
"2007-9" 0
"2007-10" 0
"2007-11" 0
"2007-12" 28.5536289215088
"2008-1" 40.2878761291504
"2008-2" 0.10595116019249
"2008-3" 0
"2008-4" 0
"2008-5" 0
"2008-6" 0
"2008-7" 0
"2008-8" 0
"2008-9" 0
"2008-10" 0
"2008-11" 0.162339732050896
"2008-12" 35.260196685791
"2009-1" 35.6095962524414
"2009-2" 0.393938899040222
"2009-3" 0
"2009-4" 0
"2009-5" 0
"2009-6" 0
"2009-7" 0
"2009-8" 0
"2009-9" 0
"2009-10" 0
"2009-11" 0
"2009-12" 21.2997608184814
"2010-1" 38.2085037231445
"2010-2" 2.25130772590637
"2010-3" 0.0675038248300552
"2010-4" 0
"2010-5" 0
"2010-6" 0
"2010-7" 0
"2010-8" 0
"2010-9" 0
"2010-10" 0
"2010-11" 0
"2010-12" 28.5091247558594
"2011-1" 26.368371963501
"2011-2" 0.103035137057304
"2011-3" 0
"2011-4" 0
"2011-5" 0
"2011-6" 0
"2011-7" 0
"2011-8" 0
"2011-9" 0
"2011-10" 0
"2011-11" 0
"2011-12" 44.4427757263184
