"date" "mgpp"
"1982-1" 17.9975109100342
"1982-2" 72.7907104492188
"1982-3" 38.6883544921875
"1982-4" 31.4551887512207
"1982-5" 117.827491760254
"1982-6" 154.204391479492
"1982-7" 143.137420654297
"1982-8" 153.136703491211
"1982-9" 153.177429199219
"1982-10" 154.694793701172
"1982-11" 155.727523803711
"1982-12" 66.5538482666016
"1983-1" 35.9882049560547
"1983-2" 3.70351409912109
"1983-3" 0.000292197131784633
"1983-4" 0.000177437148522586
"1983-5" 86.1476516723633
"1983-6" 115.731185913086
"1983-7" 120.363571166992
"1983-8" 127.020545959473
"1983-9" 134.451400756836
"1983-10" 140.964263916016
"1983-11" 138.920776367188
"1983-12" 55.542293548584
"1984-1" 24.3987083435059
"1984-2" 1.37609052658081
"1984-3" 24.9491024017334
"1984-4" 60.0906105041504
"1984-5" 85.5377197265625
"1984-6" 104.440071105957
"1984-7" 104.982917785645
"1984-8" 107.347648620605
"1984-9" 111.538734436035
"1984-10" 108.369743347168
"1984-11" 113.014945983887
"1984-12" 65.7346572875977
"1985-1" 44.2933235168457
"1985-2" 28.267240524292
"1985-3" 49.0613746643066
"1985-4" 86.4794540405273
"1985-5" 105.115295410156
"1985-6" 113.922996520996
"1985-7" 111.33137512207
"1985-8" 117.189674377441
"1985-9" 115.592338562012
"1985-10" 127.706878662109
"1985-11" 123.008293151855
"1985-12" 92.5097427368164
"1986-1" 39.3794898986816
"1986-2" 45.7750701904297
"1986-3" 71.970085144043
"1986-4" 38.9262619018555
"1986-5" 94.4186859130859
"1986-6" 130.429244995117
"1986-7" 134.674087524414
"1986-8" 142.170028686523
"1986-9" 139.258178710938
"1986-10" 142.642150878906
"1986-11" 116.573066711426
"1986-12" 51.8752059936523
"1987-1" 22.3657627105713
"1987-2" 0.000538891996257007
"1987-3" 29.2344589233398
"1987-4" 105.484649658203
"1987-5" 108.239524841309
"1987-6" 129.585144042969
"1987-7" 144.074584960938
"1987-8" 144.598907470703
"1987-9" 141.224014282227
"1987-10" 148.825927734375
"1987-11" 108.808525085449
"1987-12" 49.6149215698242
"1988-1" 63.4158630371094
"1988-2" 10.5072774887085
"1988-3" 80.7051391601562
"1988-4" 95.5857467651367
"1988-5" 105.070213317871
"1988-6" 138.376800537109
"1988-7" 143.825546264648
"1988-8" 138.308013916016
"1988-9" 130.61051940918
"1988-10" 146.382217407227
"1988-11" 110.224555969238
"1988-12" 79.5593414306641
"1989-1" 34.6683235168457
"1989-2" 0.807956576347351
"1989-3" 0.000126080427435227
"1989-4" 48.3484306335449
"1989-5" 107.596527099609
"1989-6" 143.019973754883
"1989-7" 140.670700073242
"1989-8" 140.881851196289
"1989-9" 151.367752075195
"1989-10" 165.025726318359
"1989-11" 140.79167175293
"1989-12" 62.5929794311523
"1990-1" 68.7370910644531
"1990-2" 11.9452857971191
"1990-3" 5.83486843109131
"1990-4" 52.0178565979004
"1990-5" 92.9180526733398
"1990-6" 145.407730102539
"1990-7" 135.389923095703
"1990-8" 141.732955932617
"1990-9" 139.049942016602
"1990-10" 149.832489013672
"1990-11" 135.189178466797
"1990-12" 81.5527648925781
"1991-1" 18.1852245330811
"1991-2" 53.3549499511719
"1991-3" 31.6083564758301
"1991-4" 67.4832763671875
"1991-5" 104.755256652832
"1991-6" 141.478912353516
"1991-7" 135.127700805664
"1991-8" 138.179992675781
"1991-9" 139.420913696289
"1991-10" 138.072341918945
"1991-11" 140.268890380859
"1991-12" 62.6346626281738
"1992-1" 38.6852645874023
"1992-2" 3.97601342201233
"1992-3" 20.0844421386719
"1992-4" 102.297828674316
"1992-5" 124.873031616211
"1992-6" 137.543441772461
"1992-7" 141.071334838867
"1992-8" 130.565689086914
"1992-9" 144.036529541016
"1992-10" 143.782333374023
"1992-11" 136.940933227539
"1992-12" 63.2602081298828
"1993-1" 31.9516944885254
"1993-2" 2.95960211753845
"1993-3" 24.3613052368164
"1993-4" 97.0542449951172
"1993-5" 131.924575805664
"1993-6" 146.114959716797
"1993-7" 144.930969238281
"1993-8" 152.138122558594
"1993-9" 159.076812744141
"1993-10" 156.692123413086
"1993-11" 128.043411254883
"1993-12" 70.1142883300781
"1994-1" 54.1591529846191
"1994-2" 7.59892606735229
"1994-3" 6.6319408416748
"1994-4" 31.1273422241211
"1994-5" 125.193176269531
"1994-6" 142.171020507812
"1994-7" 154.625717163086
"1994-8" 149.834350585938
"1994-9" 160.798873901367
"1994-10" 158.965454101562
"1994-11" 159.617645263672
"1994-12" 79.5171279907227
"1995-1" 60.7974739074707
"1995-2" 47.6958503723145
"1995-3" 45.5437698364258
"1995-4" 147.452102661133
"1995-5" 113.256538391113
"1995-6" 149.527954101562
"1995-7" 150.407760620117
"1995-8" 144.868728637695
"1995-9" 158.084869384766
"1995-10" 150.308380126953
"1995-11" 138.777420043945
"1995-12" 59.9578018188477
"1996-1" 34.6954803466797
"1996-2" 0.00176106521394104
"1996-3" 0.0016933815786615
"1996-4" 61.8998985290527
"1996-5" 129.686401367188
"1996-6" 149.679962158203
"1996-7" 154.034622192383
"1996-8" 164.230621337891
"1996-9" 151.383972167969
"1996-10" 159.796813964844
"1996-11" 149.620880126953
"1996-12" 62.0726470947266
"1997-1" 46.6410293579102
"1997-2" 23.6106128692627
"1997-3" 7.86903285980225
"1997-4" 81.8825454711914
"1997-5" 93.6769866943359
"1997-6" 146.275161743164
"1997-7" 152.383010864258
"1997-8" 155.546936035156
"1997-9" 155.25553894043
"1997-10" 146.786666870117
"1997-11" 135.326889038086
"1997-12" 63.8343658447266
"1998-1" 46.1019477844238
"1998-2" 20.5931167602539
"1998-3" 22.1032447814941
"1998-4" 53.9978866577148
"1998-5" 99.8434753417969
"1998-6" 125.346397399902
"1998-7" 127.467880249023
"1998-8" 130.51171875
"1998-9" 140.274154663086
"1998-10" 136.753082275391
"1998-11" 125.98323059082
"1998-12" 53.9205627441406
"1999-1" 36.5781517028809
"1999-2" 5.05195379257202
"1999-3" 2.33914852142334
"1999-4" 13.2811250686646
"1999-5" 102.364334106445
"1999-6" 112.754287719727
"1999-7" 122.350494384766
"1999-8" 133.863739013672
"1999-9" 133.436386108398
"1999-10" 124.374092102051
"1999-11" 139.239715576172
"1999-12" 74.6377029418945
"2000-1" 48.862663269043
"2000-2" 15.3369665145874
"2000-3" 18.5305042266846
"2000-4" 50.0125846862793
"2000-5" 120.545112609863
"2000-6" 123.736389160156
"2000-7" 129.935317993164
"2000-8" 128.710327148438
"2000-9" 134.499053955078
"2000-10" 138.051132202148
"2000-11" 115.495475769043
"2000-12" 61.3710556030273
"2001-1" 31.4395408630371
"2001-2" 24.7253761291504
"2001-3" 35.3870010375977
"2001-4" 78.2165145874023
"2001-5" 88.6763000488281
"2001-6" 128.218017578125
"2001-7" 129.008758544922
"2001-8" 130.72688293457
"2001-9" 142.018676757812
"2001-10" 141.788269042969
"2001-11" 119.810272216797
"2001-12" 61.6658515930176
"2002-1" 49.6186332702637
"2002-2" 39.8017349243164
"2002-3" 58.850040435791
"2002-4" 72.3799133300781
"2002-5" 99.1642761230469
"2002-6" 103.469879150391
"2002-7" 133.857574462891
"2002-8" 131.421737670898
"2002-9" 142.098129272461
"2002-10" 133.545074462891
"2002-11" 135.374923706055
"2002-12" 71.5307312011719
"2003-1" 44.0952186584473
"2003-2" 32.6486587524414
"2003-3" 47.3493804931641
"2003-4" 107.315559387207
"2003-5" 117.864151000977
"2003-6" 125.651275634766
"2003-7" 139.979064941406
"2003-8" 136.327438354492
"2003-9" 141.758972167969
"2003-10" 140.065582275391
"2003-11" 137.153884887695
"2003-12" 100.352272033691
"2004-1" 30.6076641082764
"2004-2" 18.1386623382568
"2004-3" 11.6241693496704
"2004-4" 90.0112152099609
"2004-5" 144.671585083008
"2004-6" 135.661834716797
"2004-7" 138.234237670898
"2004-8" 137.93701171875
"2004-9" 145.142929077148
"2004-10" 146.413772583008
"2004-11" 135.863739013672
"2004-12" 85.5663681030273
"2005-1" 46.7833633422852
"2005-2" 1.37818992137909
"2005-3" 13.4474039077759
"2005-4" 51.9420471191406
"2005-5" 102.224411010742
"2005-6" 136.700408935547
"2005-7" 137.033325195312
"2005-8" 142.156143188477
"2005-9" 149.64599609375
"2005-10" 159.746276855469
"2005-11" 135.762466430664
"2005-12" 55.1299247741699
"2006-1" 33.1569328308105
"2006-2" 20.4326190948486
"2006-3" 40.3524703979492
"2006-4" 30.92409324646
"2006-5" 112.564575195312
"2006-6" 133.078399658203
