"date" "vegc"
"1982-1" 3646.54443359375
"1983-1" 3435.70043945312
"1984-1" 3513.59545898438
"1985-1" 3639.52954101562
"1986-1" 3656.96826171875
"1987-1" 3678.04174804688
"1988-1" 3775.96948242188
"1989-1" 3769.14306640625
"1990-1" 3727.34448242188
"1991-1" 3764.84912109375
"1992-1" 3861.18798828125
"1993-1" 3933.48681640625
"1994-1" 3987.37280273438
"1995-1" 3994.86743164062
"1996-1" 3910.32568359375
"1997-1" 3781.91040039062
"1998-1" 3677.44897460938
"1999-1" 3698.9501953125
"2000-1" 3704.86083984375
"2001-1" 3727.81640625
"2002-1" 3719.04760742188
"2003-1" 3809.58740234375
"2004-1" 3823.53491210938
"2005-1" 3705.5869140625
"2006-1" 3713.45239257812
"2007-1" 3724.93994140625
"2008-1" 3829.431640625
"2009-1" 3842.08544921875
"2010-1" 3899.0048828125
"2011-1" 3965.52465820312
