"date" "mfirec"
"1982-1" 91.8880920410156
"1982-2" 14.3211183547974
"1982-3" 1.23640239238739
"1982-4" 0
"1982-5" 0.297753185033798
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0619770884513855
"1982-12" 47.0418281555176
"1983-1" 87.8214950561523
"1983-2" 14.5565366744995
"1983-3" 1.23508620262146
"1983-4" 0
"1983-5" 0.274558454751968
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0689970701932907
"1983-12" 46.3372688293457
"1984-1" 81.4351959228516
"1984-2" 12.7470836639404
"1984-3" 1.0791574716568
"1984-4" 0
"1984-5" 0.23880460858345
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.059437308460474
"1984-12" 39.7476348876953
"1985-1" 69.220832824707
"1985-2" 10.1340856552124
"1985-3" 0.84526002407074
"1985-4" 0
"1985-5" 0.218534782528877
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0400715619325638
"1985-12" 34.6398239135742
"1986-1" 44.1530113220215
"1986-2" 6.76193284988403
"1986-3" 0.576220452785492
"1986-4" 0
"1986-5" 0.145462930202484
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0349170528352261
"1986-12" 28.0983943939209
"1987-1" 50.6211967468262
"1987-2" 7.5012149810791
"1987-3" 0.63819432258606
"1987-4" 0
"1987-5" 0.1713727414608
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0341840945184231
"1987-12" 29.853666305542
"1988-1" 49.4510154724121
"1988-2" 7.31735849380493
"1988-3" 0.649436235427856
"1988-4" 0
"1988-5" 0.168001562356949
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0337337478995323
"1988-12" 29.1105079650879
"1989-1" 29.8909435272217
"1989-2" 4.95970773696899
"1989-3" 0.430995374917984
"1989-4" 0
"1989-5" 0.123629175126553
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0363612696528435
"1989-12" 21.9016170501709
"1990-1" 59.3415756225586
"1990-2" 8.73099708557129
"1990-3" 0.746366918087006
"1990-4" 0
"1990-5" 0.180948734283447
"1990-6" 0
