"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.667617867970023 7.07611285854469e-05 0 0 0 0 0 0 0.000130549688898585 0 0
"1983-1" 0.917999982833862 0.459314669245558 0.000107512449421402 0 0 0 0 0 0 0.000235198542908842 0 0
"1984-1" 0.916999995708466 0.519787461292022 0.00013111982805758 0 0 0 0 0 0 0.000203927486617116 0 0
"1985-1" 0.915000021457672 0.622616093454582 0.000148669169132866 0 0 0 0 0 0 0.000150395778798978 0 0
"1986-1" 0.913999974727631 0.627157766286413 0.000130997436980978 0 0 0 0 0 0 0.000147545670852508 0 0
"1987-1" 0.913999974727631 0.603956183542476 9.77285754532871e-05 0 0 0 0 0 0 0.000159488583957915 0 0
"1988-1" 0.91100001335144 0.666093435036032 0.00010070182271623 0 0 0 0 0 0 0.000126085615556597 0 0
"1989-1" 0.907000005245209 0.631709342318203 0.000105033835501543 0 0 0 0 0 0 0.00014172111019901 0 0
"1990-1" 0.902999997138977 0.611909044532375 8.71972910465374e-05 0 0 0 0 0 0 0.0001498762898026 0 0
"1991-1" 0.902999997138977 0.59720045818419 0.000102147363508407 0 0 0 0 0 0 0.000157451166636289 0 0
"1992-1" 0.902999997138977 0.632993664226085 0.000124139647814029 0 0 0 0 0 0 0.000139079904412479 0 0
"1993-1" 0.898000001907349 0.657523118700425 0.000127799885211478 0 0 0 0 0 0 0.000123894012825383 0 0
"1994-1" 0.897000014781952 0.667021998966714 0.000138123716772218 0 0 0 0 0 0 0.000118476173289941 0 0
"1995-1" 0.89300000667572 0.687033699939711 0.000125120506524063 0 0 0 0 0 0 0.000106112404428307 0 0
"1996-1" 0.89300000667572 0.654627643531761 0.000113475097405818 0 0 0 0 0 0 0.000122841208010592 0 0
"1997-1" 0.887000024318695 0.580877242874529 0.000102927668943051 0 0 0 0 0 0 0.000157589145425425 0 0
"1998-1" 0.881999969482422 0.548955927332145 0.000117301036503203 0 0 0 0 0 0 0.000171388338123302 0 0
"1999-1" 0.880999982357025 0.55324127895361 0.000137380621889887 0 0 0 0 0 0 0.000168656256848748 0 0
"2000-1" 0.874000012874603 0.558451051593742 0.000146292640188617 0 0 0 0 0 0 0.000162382489919796 0 0
"2001-1" 0.870999991893768 0.574914477004498 0.000156552641825333 0 0 0 0 0 0 0.000152395866644421 0 0
"2002-1" 0.867999970912933 0.601904675579188 0.000134823134715066 0 0 0 0 0 0 0.000137023604656268 0 0
"2003-1" 0.865000009536743 0.645464884900591 0.000127898739911345 0 0 0 0 0 0 0.000113101248799506 0 0
"2004-1" 0.861999988555908 0.637922438973817 0.000125312584389366 0 0 0 0 0 0 0.000115439937547201 0 0
"2005-1" 0.860000014305115 0.565598226656995 0.000130770367824584 0 0 0 0 0 0 0.00015150738870119 0 0
"2006-1" 0.860000014305115 0.571298953260914 0.000155781253387523 0 0 0 0 0 0 0.000148581927203333 0 0
"2007-1" 0.860000014305115 0.576435666135893 0.000150283255960447 0 0 0 0 0 0 0.000145941499312486 0 0
"2008-1" 0.860000014305115 0.623368446467119 0.000156619597095809 0 0 0 0 0 0 0.000121856872855146 0 0
"2009-1" 0.860000014305115 0.638467129360251 0.000142249152742453 0 0 0 0 0 0 0.000114091471629428 0 0
"2010-1" 0.860000014305115 0.676388863847237 0.000141091285059187 0 0 0 0 0 0 9.455957374431e-05 0 0
"2011-1" 0.860000014305115 0.696153539077962 0.00017684670866799 0 0 0 0 0 0 8.43396810000724e-05 0 0
