"date" "mgpp"
"1982-1" 20.2857608795166
"1982-2" 74.7710113525391
"1982-3" 39.2628440856934
"1982-4" 32.3699798583984
"1982-5" 116.34154510498
"1982-6" 148.212356567383
"1982-7" 139.974334716797
"1982-8" 146.737747192383
"1982-9" 146.150527954102
"1982-10" 147.691665649414
"1982-11" 153.326904296875
"1982-12" 70.2980804443359
"1983-1" 38.4287452697754
"1983-2" 4.8842658996582
"1983-3" 0.000364711479051039
"1983-4" 0.000233509883400984
"1983-5" 84.9622650146484
"1983-6" 111.507751464844
"1983-7" 114.887062072754
"1983-8" 121.269470214844
"1983-9" 128.383499145508
"1983-10" 134.589813232422
"1983-11" 136.705902099609
"1983-12" 59.4452095031738
"1984-1" 27.917142868042
"1984-2" 1.53858864307404
"1984-3" 26.1209850311279
"1984-4" 61.4873733520508
"1984-5" 84.7344589233398
"1984-6" 97.8744659423828
"1984-7" 98.311653137207
"1984-8" 100.489440917969
"1984-9" 104.453918457031
"1984-10" 102.672164916992
"1984-11" 109.477066040039
"1984-12" 70.4846878051758
"1985-1" 48.1171569824219
"1985-2" 30.487642288208
"1985-3" 49.9066886901855
"1985-4" 87.5862655639648
"1985-5" 102.311592102051
"1985-6" 107.069671630859
"1985-7" 104.632553100586
"1985-8" 110.111312866211
"1985-9" 108.746383666992
"1985-10" 120.471099853516
"1985-11" 117.850685119629
"1985-12" 94.2703094482422
"1986-1" 44.4245529174805
"1986-2" 50.3875198364258
"1986-3" 75.530029296875
"1986-4" 40.5080757141113
"1986-5" 97.0756378173828
"1986-6" 125.723167419434
"1986-7" 127.387397766113
"1986-8" 134.527282714844
"1986-9" 131.84538269043
"1986-10" 134.968017578125
"1986-11" 117.135360717773
"1986-12" 56.0403900146484
"1987-1" 24.0418319702148
"1987-2" 0.00065582781098783
"1987-3" 31.008394241333
"1987-4" 108.502563476562
"1987-5" 107.934982299805
"1987-6" 123.942512512207
"1987-7" 136.353851318359
"1987-8" 136.966979980469
"1987-9" 133.798278808594
"1987-10" 140.980560302734
"1987-11" 110.492958068848
"1987-12" 53.4493827819824
"1988-1" 66.1779022216797
"1988-2" 10.9280939102173
"1988-3" 83.1221542358398
"1988-4" 98.1045455932617
"1988-5" 105.408493041992
"1988-6" 131.482757568359
"1988-7" 136.294204711914
"1988-8" 131.100463867188
"1988-9" 123.838813781738
"1988-10" 138.805450439453
"1988-11" 110.762977600098
"1988-12" 83.8573226928711
"1989-1" 36.6433563232422
"1989-2" 0.848743677139282
"1989-3" 0.000153151995618828
"1989-4" 50.8016319274902
"1989-5" 107.33487701416
"1989-6" 135.955184936523
"1989-7" 133.459060668945
"1989-8" 133.71467590332
"1989-9" 143.764999389648
"1989-10" 156.866134643555
