"date" "vegc"
"1982-1" 2895.56176757812
"1983-1" 2692.81689453125
"1984-1" 2780.45581054688
"1985-1" 2944.32299804688
"1986-1" 2986.451171875
"1987-1" 2908.75537109375
"1988-1" 3021.5302734375
"1989-1" 2937.53344726562
"1990-1" 2852.74658203125
"1991-1" 2792.341796875
"1992-1" 2870.2470703125
"1993-1" 2928.47802734375
"1994-1" 2966.916015625
"1995-1" 3007.83935546875
"1996-1" 2929.73217773438
"1997-1" 2785.25073242188
"1998-1" 2690.45434570312
"1999-1" 2701.19775390625
"2000-1" 2699.45776367188
"2001-1" 2735.466796875
"2002-1" 2790.51049804688
"2003-1" 2877.00927734375
"2004-1" 2868.79809570312
"2005-1" 2752.0966796875
"2006-1" 2755.07421875
"2007-1" 2770.29125976562
"2008-1" 2869.04370117188
"2009-1" 2914.36743164062
"2010-1" 3006.93286132812
"2011-1" 3079.45263671875
