"date" "vegc"
"1982-1" 2868.49609375
"1983-1" 2516.25122070312
"1984-1" 2576.20385742188
"1985-1" 2704.41040039062
"1986-1" 2679.83764648438
"1987-1" 2712.22265625
"1988-1" 2832.15283203125
"1989-1" 2847.36840820312
"1990-1" 2839.970703125
"1991-1" 2888.50952148438
"1992-1" 2982.24975585938
"1993-1" 3049.07421875
"1994-1" 3100.455078125
"1995-1" 3124.173828125
"1996-1" 3063.4833984375
"1997-1" 2957.98461914062
"1998-1" 2882.548828125
"1999-1" 2900.02465820312
"2000-1" 2909.0185546875
"2001-1" 2928.41577148438
"2002-1" 2927.58154296875
"2003-1" 3025.32592773438
"2004-1" 3028.87231445312
"2005-1" 2927.30493164062
"2006-1" 2960.26953125
"2007-1" 2989.28979492188
"2008-1" 3093.31616210938
"2009-1" 3110.9423828125
"2010-1" 3159.1474609375
"2011-1" 3227.25146484375
