"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.269754392310688 0.554340003998334 0 0 0 0 0 0 5.11720350741974e-05 0 0
"1983-1" 0.917999982833862 0.260398639041561 0.465418631195206 0 0 0 0 0 0 0.000100763728907865 0 0
"1984-1" 0.916999995708466 0.245803311002271 0.494975106545454 0 0 0 0 0 0 9.25748635451228e-05 0 0
"1985-1" 0.915000021457672 0.214642964047175 0.532499214083426 0 0 0 0 0 0 8.89603494704824e-05 0 0
"1986-1" 0.913999974727631 0.149730493875788 0.545382107675074 0 0 0 0 0 0 0.00011565894555293 0 0
"1987-1" 0.913999974727631 0.141475399456636 0.560448721409479 0 0 0 0 0 0 0.000112002305994725 0 0
"1988-1" 0.91100001335144 0.156803566623058 0.587462608244863 0 0 0 0 0 0 8.79856398476667e-05 0 0
"1989-1" 0.907000005245209 0.149097403881902 0.59077712180132 0 0 0 0 0 0 8.81716768714254e-05 0 0
"1990-1" 0.902999997138977 0.143921488559227 0.59266936942911 0 0 0 0 0 0 8.779035579043e-05 0 0
"1991-1" 0.902999997138977 0.147794793048131 0.600594213251753 0 0 0 0 0 0 8.14852075383303e-05 0 0
"1992-1" 0.902999997138977 0.154815235645808 0.618682937450004 0 0 0 0 0 0 6.81074734554732e-05 0 0
"1993-1" 0.898000001907349 0.160592830850046 0.629435087229595 0 0 0 0 0 0 5.66420950383686e-05 0 0
"1994-1" 0.897000014781952 0.160801569712636 0.637081927963411 0 0 0 0 0 0 5.19258557513743e-05 0 0
"1995-1" 0.89300000667572 0.164964151423561 0.637754275142377 0 0 0 0 0 0 4.72354696250958e-05 0 0
"1996-1" 0.89300000667572 0.155320453031676 0.622635000830343 0 0 0 0 0 0 6.04556706465852e-05 0 0
"1997-1" 0.887000024318695 0.147174775090639 0.599276083925574 0 0 0 0 0 0 7.41127722959714e-05 0 0
"1998-1" 0.881999969482422 0.141114274834592 0.581835276856737 0 0 0 0 0 0 8.40453864244528e-05 0 0
"1999-1" 0.880999982357025 0.134647904977843 0.589011560207773 0 0 0 0 0 0 8.30824885512033e-05 0 0
"2000-1" 0.874000012874603 0.137861216906963 0.588408596123401 0 0 0 0 0 0 7.7974768150781e-05 0 0
"2001-1" 0.870999991893768 0.140605010631418 0.589272112070898 0 0 0 0 0 0 7.44344174148106e-05 0 0
"2002-1" 0.867999970912933 0.145234102746704 0.584618314225708 0 0 0 0 0 0 7.28544372283696e-05 0 0
"2003-1" 0.865000009536743 0.158985387945634 0.602318660402986 0 0 0 0 0 0 5.44797756996725e-05 0 0
"2004-1" 0.861999988555908 0.151760190856294 0.603116985062542 0 0 0 0 0 0 5.63131181352018e-05 0 0
"2005-1" 0.860000014305115 0.129015782535339 0.581367544069415 0 0 0 0 0 0 7.90115511381841e-05 0 0
"2006-1" 0.860000014305115 0.133117479214016 0.586869586931321 0 0 0 0 0 0 7.38722985907398e-05 0 0
"2007-1" 0.860000014305115 0.13773872157566 0.588907428046838 0 0 0 0 0 0 7.03038094850804e-05 0 0
"2008-1" 0.860000014305115 0.148865203353392 0.60786111889098 0 0 0 0 0 0 5.42543312187843e-05 0 0
"2009-1" 0.860000014305115 0.152411113532384 0.606383908344711 0 0 0 0 0 0 5.31548443651947e-05 0 0
"2010-1" 0.860000014305115 0.15679969959009 0.61217951720004 0 0 0 0 0 0 4.77230400363735e-05 0 0
"2011-1" 0.860000014305115 0.161156376300685 0.621291801535115 0 0 0 0 0 0 4.05543809954031e-05 0 0
