"date" "vegc"
"1982-1" 2878.646484375
"1983-1" 2678.6240234375
"1984-1" 2765.70629882812
"1985-1" 2927.46923828125
"1986-1" 2968.921875
"1987-1" 2890.78442382812
"1988-1" 3000.81591796875
"1989-1" 2925.14038085938
"1990-1" 2840.17895507812
"1991-1" 2791.90380859375
"1992-1" 2871.12817382812
"1993-1" 2929.337890625
"1994-1" 2969.5693359375
"1995-1" 3006.830078125
"1996-1" 2934.88671875
"1997-1" 2787.6240234375
"1998-1" 2692.17211914062
"1999-1" 2706.20239257812
"2000-1" 2707.45068359375
"2001-1" 2739.05200195312
"2002-1" 2785.78173828125
"2003-1" 2876.625
"2004-1" 2881.79614257812
"2005-1" 2766.7861328125
"2006-1" 2763.59790039062
"2007-1" 2773.04858398438
"2008-1" 2876.33837890625
"2009-1" 2920.501953125
"2010-1" 3001.71118164062
"2011-1" 3078.80883789062
