"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.143956741079897 0.630121677624402 0 0 0 0 0 0 7.71889922903252e-05 0 0
"1983-1" 0.917999982833862 0.100730303087731 0.538466402594409 0 0 0 0 0 0 0.000146139322753997 0 0
"1984-1" 0.916999995708466 0.110505323302654 0.581103182636117 0 0 0 0 0 0 0.000118332558063319 0 0
"1985-1" 0.915000021457672 0.130703714202309 0.629756732152291 0 0 0 0 0 0 8.10616834588905e-05 0 0
"1986-1" 0.913999974727631 0.125295228622924 0.616598552105607 0 0 0 0 0 0 9.03786203455869e-05 0 0
"1987-1" 0.913999974727631 0.121232728914067 0.625414122812362 0 0 0 0 0 0 8.78695835277582e-05 0 0
"1988-1" 0.91100001335144 0.132663178004009 0.652152333221053 0 0 0 0 0 0 6.60909956723167e-05 0 0
"1989-1" 0.907000005245209 0.126478703306399 0.646617533846907 0 0 0 0 0 0 7.01915121156284e-05 0 0
"1990-1" 0.902999997138977 0.121090945128397 0.627180996159403 0 0 0 0 0 0 8.129069707212e-05 0 0
"1991-1" 0.902999997138977 0.116841094973038 0.61219958105432 0 0 0 0 0 0 9.15443585118667e-05 0 0
"1992-1" 0.902999997138977 0.12696723197406 0.634789522245946 0 0 0 0 0 0 7.419435343539e-05 0 0
"1993-1" 0.898000001907349 0.135219345052153 0.648976840086348 0 0 0 0 0 0 5.96285688909612e-05 0 0
"1994-1" 0.897000014781952 0.138381362513261 0.654904715065133 0 0 0 0 0 0 5.42699812097717e-05 0 0
"1995-1" 0.89300000667572 0.143513558238713 0.654185593727107 0 0 0 0 0 0 4.9813867591589e-05 0 0
"1996-1" 0.89300000667572 0.136699604013256 0.639079679379066 0 0 0 0 0 0 6.14911595998163e-05 0 0
"1997-1" 0.887000024318695 0.118620940182385 0.60449402159772 0 0 0 0 0 0 8.6290147855128e-05 0 0
"1998-1" 0.881999969482422 0.103852273313038 0.579434503533776 0 0 0 0 0 0 0.000104797635544968 0 0
"1999-1" 0.880999982357025 0.103672669711284 0.585243321261935 0 0 0 0 0 0 0.000101255950207319 0 0
"2000-1" 0.874000012874603 0.104945019598965 0.584926810774718 0 0 0 0 0 0 9.70133601979621e-05 0 0
"2001-1" 0.870999991893768 0.108782485307124 0.594676686474429 0 0 0 0 0 0 8.81998583222008e-05 0 0
"2002-1" 0.867999970912933 0.112443584488801 0.600844691407556 0 0 0 0 0 0 8.13755537471548e-05 0 0
"2003-1" 0.865000009536743 0.125257318208753 0.623605728766265 0 0 0 0 0 0 6.09073398830651e-05 0 0
"2004-1" 0.861999988555908 0.127760656806402 0.625047324465413 0 0 0 0 0 0 5.72139538679295e-05 0 0
"2005-1" 0.860000014305115 0.111233446660155 0.591181321440985 0 0 0 0 0 0 8.28969611721842e-05 0 0
"2006-1" 0.860000014305115 0.113498651485088 0.594038297282346 0 0 0 0 0 0 8.01812076192104e-05 0 0
"2007-1" 0.860000014305115 0.115389030408954 0.595865049736972 0 0 0 0 0 0 7.81936939075363e-05 0 0
"2008-1" 0.860000014305115 0.127113024322593 0.617477391500429 0 0 0 0 0 0 6.0505760472185e-05 0 0
"2009-1" 0.860000014305115 0.133597823815531 0.623708248976357 0 0 0 0 0 0 5.37508732150454e-05 0 0
"2010-1" 0.860000014305115 0.141198040807492 0.639873396072943 0 0 0 0 0 0 4.11638787344154e-05 0 0
"2011-1" 0.860000014305115 0.146294091691152 0.649848539909904 0 0 0 0 0 0 3.32055923784546e-05 0 0
