"date" "mfirec"
"1982-1" 64.099723815918
"1982-2" 9.76385498046875
"1982-3" 0.851920545101166
"1982-4" 0
"1982-5" 0.20983861386776
"1982-6" 0
"1982-7" 0
"1982-8" 0
"1982-9" 0
"1982-10" 0
"1982-11" 0.0462182462215424
"1982-12" 35.2512245178223
"1983-1" 64.1002044677734
"1983-2" 10.0920858383179
"1983-3" 0.862736701965332
"1983-4" 0
"1983-5" 0.194891512393951
"1983-6" 0
"1983-7" 0
"1983-8" 0
"1983-9" 0
"1983-10" 0
"1983-11" 0.0511974208056927
"1983-12" 34.4577026367188
"1984-1" 65.2126617431641
"1984-2" 10.1887130737305
"1984-3" 0.861944973468781
"1984-4" 0
"1984-5" 0.190550073981285
"1984-6" 0
"1984-7" 0
"1984-8" 0
"1984-9" 0
"1984-10" 0
"1984-11" 0.0473167337477207
"1984-12" 31.6005764007568
"1985-1" 54.7247009277344
"1985-2" 8.01058101654053
"1985-3" 0.669701039791107
"1985-4" 0
"1985-5" 0.174058482050896
"1985-6" 0
"1985-7" 0
"1985-8" 0
"1985-9" 0
"1985-10" 0
"1985-11" 0.0323305353522301
"1985-12" 27.9563369750977
"1986-1" 37.682186126709
"1986-2" 5.77637243270874
"1986-3" 0.495674580335617
"1986-4" 0
"1986-5" 0.125405594706535
"1986-6" 0
"1986-7" 0
"1986-8" 0
"1986-9" 0
"1986-10" 0
"1986-11" 0.0304340235888958
"1986-12" 24.4934844970703
"1987-1" 60.134449005127
"1987-2" 8.83636951446533
"1987-3" 0.740347981452942
"1987-4" 0
"1987-5" 0.192433103919029
"1987-6" 0
"1987-7" 0
"1987-8" 0
"1987-9" 0
"1987-10" 0
"1987-11" 0.0358072593808174
"1987-12" 31.2330169677734
"1988-1" 49.4926567077637
"1988-2" 7.29441261291504
"1988-3" 0.642883121967316
"1988-4" 0
"1988-5" 0.164007559418678
"1988-6" 0
"1988-7" 0
"1988-8" 0
"1988-9" 0
"1988-10" 0
"1988-11" 0.0319315195083618
"1988-12" 27.5485210418701
"1989-1" 28.0936622619629
"1989-2" 4.65258741378784
"1989-3" 0.403275907039642
"1989-4" 0
"1989-5" 0.115084871649742
"1989-6" 0
"1989-7" 0
"1989-8" 0
"1989-9" 0
"1989-10" 0
"1989-11" 0.0334783829748631
"1989-12" 20.1679859161377
"1990-1" 55.9795455932617
"1990-2" 8.22366237640381
"1990-3" 0.701176226139069
"1990-4" 0
"1990-5" 0.168435484170914
"1990-6" 0
"1990-7" 0
"1990-8" 0
"1990-9" 0
"1990-10" 0
"1990-11" 0.0357685647904873
"1990-12" 30.6129379272461
"1991-1" 64.7165298461914
"1991-2" 9.84981727600098
"1991-3" 0.855314254760742
"1991-4" 0
"1991-5" 0.17142316699028
"1991-6" 0
"1991-7" 0
"1991-8" 0
"1991-9" 0
"1991-10" 0
"1991-11" 0.0444986186921597
"1991-12" 34.1430549621582
"1992-1" 68.2578887939453
"1992-2" 10.5131750106812
"1992-3" 0.917930901050568
"1992-4" 0
"1992-5" 0.218545332551003
"1992-6" 0
"1992-7" 0
"1992-8" 0
"1992-9" 0
"1992-10" 0
"1992-11" 0.0472826920449734
"1992-12" 35.0942687988281
"1993-1" 38.4845581054688
"1993-2" 6.28726577758789
"1993-3" 0.536249041557312
"1993-4" 0
"1993-5" 0.148602157831192
"1993-6" 0
"1993-7" 0
"1993-8" 0
"1993-9" 0
"1993-10" 0
"1993-11" 0.0412177331745625
"1993-12" 24.0951442718506
"1994-1" 36.0594482421875
"1994-2" 5.90094995498657
"1994-3" 0.505936980247498
"1994-4" 0
"1994-5" 0.113283880054951
"1994-6" 0
"1994-7" 0
"1994-8" 0
"1994-9" 0
"1994-10" 0
"1994-11" 0.0404365360736847
"1994-12" 23.6289196014404
"1995-1" 47.3809013366699
"1995-2" 7.17013835906982
"1995-3" 0.640199720859528
"1995-4" 0
"1995-5" 0.162084177136421
"1995-6" 0
"1995-7" 0
"1995-8" 0
"1995-9" 0
"1995-10" 0
"1995-11" 0.0380304828286171
"1995-12" 29.0934066772461
"1996-1" 52.1152267456055
"1996-2" 7.27953958511353
"1996-3" 0.086825005710125
"1996-4" 0
"1996-5" 0
"1996-6" 0
"1996-7" 0
"1996-8" 0
"1996-9" 0
"1996-10" 0
"1996-11" 0.0370680503547192
"1996-12" 13.8483610153198
"1997-1" 79.5132369995117
"1997-2" 12.6119480133057
"1997-3" 0.120688393712044
"1997-4" 0
"1997-5" 0
"1997-6" 0
"1997-7" 0
"1997-8" 0
"1997-9" 0
"1997-10" 0
"1997-11" 0.0452176295220852
"1997-12" 29.4986953735352
"1998-1" 68.5439682006836
"1998-2" 14.4432697296143
"1998-3" 0.136975273489952
"1998-4" 0
"1998-5" 0
"1998-6" 0
"1998-7" 0
"1998-8" 0
"1998-9" 0
"1998-10" 0
"1998-11" 0.0480588115751743
"1998-12" 45.9964561462402
"1999-1" 58.1994361877441
"1999-2" 11.2878971099854
"1999-3" 4.45752716064453
"1999-4" 0
"1999-5" 3.11533665657043
"1999-6" 0
"1999-7" 0
"1999-8" 0
"1999-9" 0
"1999-10" 0
"1999-11" 0.0467176884412766
"1999-12" 38.4548263549805
"2000-1" 53.4681587219238
"2000-2" 9.95836162567139
"2000-3" 6.1467981338501
"2000-4" 0
"2000-5" 0
"2000-6" 0
"2000-7" 0
"2000-8" 0
"2000-9" 0
"2000-10" 0
"2000-11" 0
"2000-12" 20.1902313232422
"2001-1" 39.6711463928223
"2001-2" 7.0558066368103
"2001-3" 0
"2001-4" 0
"2001-5" 0
"2001-6" 0
"2001-7" 0
"2001-8" 0
"2001-9" 0
"2001-10" 0
"2001-11" 0.0987565815448761
"2001-12" 30.0441246032715
"2002-1" 42.2196159362793
"2002-2" 1.86035799980164
"2002-3" 0.685715675354004
"2002-4" 0.111513644456863
"2002-5" 0
"2002-6" 0
"2002-7" 0
"2002-8" 0
"2002-9" 0
"2002-10" 0
"2002-11" 0
"2002-12" 0.852771162986755
"2003-1" 48.2161636352539
"2003-2" 23.5619640350342
"2003-3" 0
"2003-4" 0
"2003-5" 0
"2003-6" 0
"2003-7" 0
"2003-8" 0
"2003-9" 0
"2003-10" 0
"2003-11" 0
"2003-12" 1.83931839466095
"2004-1" 49.1213493347168
"2004-2" 12.4531888961792
"2004-3" 0
"2004-4" 0
"2004-5" 0
"2004-6" 0
"2004-7" 0
"2004-8" 0
"2004-9" 0
"2004-10" 0
"2004-11" 0.174765765666962
"2004-12" 10.2823419570923
"2005-1" 59.0190200805664
"2005-2" 3.7537829875946
"2005-3" 0
"2005-4" 0
"2005-5" 0
"2005-6" 0
"2005-7" 0
"2005-8" 0
"2005-9" 0
"2005-10" 0
"2005-11" 0.0302334614098072
"2005-12" 11.5462808609009
"2006-1" 66.2098770141602
"2006-2" 2.5620059967041
"2006-3" 0
"2006-4" 0
"2006-5" 0
"2006-6" 0
"2006-7" 0
"2006-8" 0
"2006-9" 0
"2006-10" 0
"2006-11" 0
"2006-12" 35.0589370727539
"2007-1" 50.3299827575684
"2007-2" 11.494945526123
"2007-3" 0
"2007-4" 0
"2007-5" 0
"2007-6" 0
"2007-7" 0
"2007-8" 0
"2007-9" 0
"2007-10" 0
"2007-11" 0
"2007-12" 31.0100402832031
"2008-1" 42.9032020568848
"2008-2" 0.112931869924068
"2008-3" 0
"2008-4" 0
"2008-5" 0
"2008-6" 0
"2008-7" 0
"2008-8" 0
"2008-9" 0
"2008-10" 0
"2008-11" 0.17525377869606
"2008-12" 38.0488739013672
"2009-1" 38.4198226928711
"2009-2" 0.424760490655899
"2009-3" 0
"2009-4" 0
"2009-5" 0
"2009-6" 0
"2009-7" 0
"2009-8" 0
"2009-9" 0
"2009-10" 0
"2009-11" 0
"2009-12" 22.8577251434326
"2010-1" 42.4059257507324
"2010-2" 2.49515223503113
"2010-3" 0.0746283605694771
"2010-4" 0
"2010-5" 0
"2010-6" 0
"2010-7" 0
"2010-8" 0
"2010-9" 0
"2010-10" 0
"2010-11" 0
"2010-12" 31.0713348388672
"2011-1" 27.9139728546143
"2011-2" 0.109175376594067
"2011-3" 0
"2011-4" 0
"2011-5" 0
"2011-6" 0
"2011-7" 0
