"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.50090797941732 0.286488165581702 0 0 0 0 0 0 6.90546454520519e-05 0 0
"1983-1" 0.917999982833862 0.336897251445457 0.265544231634856 0 0 0 0 0 0 0.000163140846625331 0 0
"1984-1" 0.916999995708466 0.372783984346995 0.284713956066676 0 0 0 0 0 0 0.00013428060646132 0 0
"1985-1" 0.915000021457672 0.441910415224218 0.309964933213795 0 0 0 0 0 0 8.4376426762553e-05 0 0
"1986-1" 0.913999974727631 0.446913021306949 0.303661781497766 0 0 0 0 0 0 8.45261562701588e-05 0 0
"1987-1" 0.913999974727631 0.432569775005165 0.296316071840552 0 0 0 0 0 0 9.58219559241461e-05 0 0
"1988-1" 0.91100001335144 0.481384139380722 0.306061655715439 0 0 0 0 0 0 6.38380696515936e-05 0 0
"1989-1" 0.907000005245209 0.464624003355461 0.307925483696216 0 0 0 0 0 0 6.95138702521986e-05 0 0
"1990-1" 0.902999997138977 0.448635538825528 0.299636375550776 0 0 0 0 0 0 8.00919331095324e-05 0 0
"1991-1" 0.902999997138977 0.446492253378999 0.303254733972558 0 0 0 0 0 0 7.93317884414469e-05 0 0
"1992-1" 0.902999997138977 0.467610135683039 0.319022314640403 0 0 0 0 0 0 6.01509605825919e-05 0 0
"1993-1" 0.898000001907349 0.479432640259532 0.329121033056268 0 0 0 0 0 0 4.61563101378411e-05 0 0
"1994-1" 0.897000014781952 0.486968873777137 0.335181899140485 0 0 0 0 0 0 3.85760652306705e-05 0 0
"1995-1" 0.89300000667572 0.498494800896715 0.329989247702791 0 0 0 0 0 0 3.32206296416713e-05 0 0
"1996-1" 0.89300000667572 0.473981183138292 0.331692323750307 0 0 0 0 0 0 4.50758050451455e-05 0 0
"1997-1" 0.887000024318695 0.405042577016976 0.317090046337501 0 0 0 0 0 0 8.54728805648728e-05 0 0
"1998-1" 0.881999969482422 0.383837244402343 0.305972453855475 0 0 0 0 0 0 9.97273356606598e-05 0 0
"1999-1" 0.880999982357025 0.382812222801569 0.313099802303562 0 0 0 0 0 0 9.60367034980453e-05 0 0
"2000-1" 0.874000012874603 0.389148405502675 0.316845279830993 0 0 0 0 0 0 8.71429988941737e-05 0 0
"2001-1" 0.870999991893768 0.398049477240301 0.315004795987273 0 0 0 0 0 0 8.18975575693427e-05 0 0
"2002-1" 0.867999970912933 0.417922532739576 0.307270542934466 0 0 0 0 0 0 7.40149855199966e-05 0 0
"2003-1" 0.865000009536743 0.451846480880889 0.320508564667989 0 0 0 0 0 0 4.78816647413935e-05 0 0
"2004-1" 0.861999988555908 0.44870526767113 0.323409322617323 0 0 0 0 0 0 4.6447762348167e-05 0 0
"2005-1" 0.860000014305115 0.395401714464704 0.310396597780127 0 0 0 0 0 0 7.99974175088956e-05 0 0
"2006-1" 0.860000014305115 0.388287749788724 0.316415085095279 0 0 0 0 0 0 8.06002605842036e-05 0 0
"2007-1" 0.860000014305115 0.39208690997479 0.322404072283103 0 0 0 0 0 0 7.54933396280707e-05 0 0
"2008-1" 0.860000014305115 0.423768739596667 0.337495219956917 0 0 0 0 0 0 5.1093272099434e-05 0 0
"2009-1" 0.860000014305115 0.431304266474484 0.338062668105547 0 0 0 0 0 0 4.686864629292e-05 0 0
"2010-1" 0.860000014305115 0.455412713711972 0.341483145075895 0 0 0 0 0 0 3.25375386047043e-05 0 0
"2011-1" 0.860000014305115 0.468559774801783 0.348440254166075 0 0 0 0 0 0 2.19297215163126e-05 0 0
