"date" "fpc NatStand" "fpc TrBE" "fpc TrBR" "fpc TeNE" "fpc TeBE" "fpc TeBS" "fpc BoNE" "fpc BoBS" "fpc BoNS" "fpc TrH" "fpc TeH" "fpc PoH"
"1982-1" 0.921000003814697 0.491793891261494 0.297335865566836 0 0 0 0 0 0 6.81671241167699e-05 0 0
"1983-1" 0.917999982833862 0.330158215905485 0.275756678967959 0 0 0 0 0 0 0.000161397635276093 0 0
"1984-1" 0.916999995708466 0.365187909324561 0.295056923677507 0 0 0 0 0 0 0.000132895941937167 0 0
"1985-1" 0.915000021457672 0.433480628612623 0.319963376276924 0 0 0 0 0 0 8.3578531880488e-05 0 0
"1986-1" 0.913999974727631 0.439009967884152 0.316090157947979 0 0 0 0 0 0 8.21895464880873e-05 0 0
"1987-1" 0.913999974727631 0.425366145651029 0.308685802030695 0 0 0 0 0 0 9.31573237902264e-05 0 0
"1988-1" 0.91100001335144 0.472220825499974 0.319079198834679 0 0 0 0 0 0 6.18447580751132e-05 0 0
"1989-1" 0.907000005245209 0.458442297010393 0.320907953628033 0 0 0 0 0 0 6.59855315348701e-05 0 0
"1990-1" 0.902999997138977 0.443379373605946 0.311929466659965 0 0 0 0 0 0 7.64416736835343e-05 0 0
"1991-1" 0.902999997138977 0.438971943179723 0.316062749665935 0 0 0 0 0 0 7.65946342700516e-05 0 0
"1992-1" 0.902999997138977 0.459693365309505 0.332085505148626 0 0 0 0 0 0 5.74820246909014e-05 0 0
"1993-1" 0.898000001907349 0.47158834164172 0.341255117247137 0 0 0 0 0 0 4.3932282903004e-05 0 0
"1994-1" 0.897000014781952 0.479347920330092 0.347925102096399 0 0 0 0 0 0 3.59219914051918e-05 0 0
"1995-1" 0.89300000667572 0.490915496383344 0.345671237311009 0 0 0 0 0 0 2.90238290204452e-05 0 0
"1996-1" 0.89300000667572 0.466657155068404 0.347132663013777 0 0 0 0 0 0 4.08598889842767e-05 0 0
"1997-1" 0.887000024318695 0.398371288135159 0.332289024582234 0 0 0 0 0 0 8.10438486833604e-05 0 0
"1998-1" 0.881999969482422 0.3772030887028 0.320901203317476 0 0 0 0 0 0 9.54293435220521e-05 0 0
"1999-1" 0.880999982357025 0.370934892229593 0.328109586522647 0 0 0 0 0 0 9.44355135803865e-05 0 0
"2000-1" 0.874000012874603 0.377210152460549 0.331864842058238 0 0 0 0 0 0 8.55636439171894e-05 0 0
"2001-1" 0.870999991893768 0.386680599905418 0.330877121915583 0 0 0 0 0 0 7.95738444737482e-05 0 0
"2002-1" 0.867999970912933 0.40678623183369 0.323175453323536 0 0 0 0 0 0 7.15510695187657e-05 0 0
"2003-1" 0.865000009536743 0.440577032357098 0.336535967573489 0 0 0 0 0 0 4.541461482452e-05 0 0
"2004-1" 0.861999988555908 0.438844879284659 0.338811086507675 0 0 0 0 0 0 4.35719663691679e-05 0 0
"2005-1" 0.860000014305115 0.386329028476045 0.325118391557378 0 0 0 0 0 0 7.70746153735914e-05 0 0
"2006-1" 0.860000014305115 0.379453448408483 0.331425036936444 0 0 0 0 0 0 7.74012852121824e-05 0 0
"2007-1" 0.860000014305115 0.381916593705498 0.337407052764899 0 0 0 0 0 0 7.29936076595446e-05 0 0
"2008-1" 0.860000014305115 0.412827498627166 0.352975559145499 0 0 0 0 0 0 4.8738131237203e-05 0 0
"2009-1" 0.860000014305115 0.419711203403992 0.353951267527169 0 0 0 0 0 0 4.46403976970336e-05 0 0
"2010-1" 0.860000014305115 0.442736065599576 0.356697624298544 0 0 0 0 0 0 3.12250117813872e-05 0 0
"2011-1" 0.860000014305115 0.454056528014746 0.362943475323114 0 0 0 0 0 0 2.19297215163126e-05 0 0
