"date" "vegc"
"1982-1" 2967.31396484375
"1983-1" 2799.74536132812
"1984-1" 2873.77465820312
"1985-1" 3010.23754882812
"1986-1" 3044.36645507812
"1987-1" 2998.46875
"1988-1" 3097.44262695312
"1989-1" 3118.10864257812
"1990-1" 3033.28759765625
"1991-1" 3059.6962890625
"1992-1" 3146.1279296875
"1993-1" 3183.7841796875
"1994-1" 3242.07470703125
"1995-1" 3221.20092773438
"1996-1" 3166.74926757812
"1997-1" 3035.755859375
"1998-1" 2939.5107421875
"1999-1" 2914.841796875
"2000-1" 2930.89721679688
"2001-1" 2955.61108398438
"2002-1" 2976.74389648438
"2003-1" 3076.94384765625
"2004-1" 3092.17309570312
"2005-1" 2980.046875
"2006-1" 2961.865234375
"2007-1" 2988.44897460938
"2008-1" 3095.51538085938
"2009-1" 3124.9443359375
"2010-1" 3176.13330078125
"2011-1" 3223.529296875
